"X1","prod","toy","tod"
"11374",0.025,0.145099606141903,46
"11375",0.022,0.145156687025515,47
"11376",0.018,0.145213767909127,0
"11377",0.018,0.145270848792739,1
"11378",0.006,0.145327929676351,2
"11379",0.024,0.145385010559963,3
"11380",0.014,0.145442091443576,4
"11381",0.019,0.145499172327188,5
"11382",0.037,0.1455562532108,6
"11383",0.024,0.145613334094412,7
"11384",0.012,0.145670414978024,8
"11385",0.031,0.145727495861636,9
"11386",0.036,0.145784576745248,10
"11387",0.006,0.14584165762886,11
"11388",0.042,0.145898738512472,12
"11389",0.012,0.145955819396084,13
"11390",0.071,0.146012900279696,14
"11391",3.009,0.146069981163308,15
"11392",8.235,0.14612706204692,16
"11393",19.267,0.146184142930533,17
"11394",35.668,0.146241223814145,18
"11395",49.853,0.146298304697757,19
"11396",65.285,0.146355385581369,20
"11397",69.716,0.146412466464981,21
"11398",60.857,0.146469547348593,22
"11399",79.866,0.146526628232205,23
"11400",107.936,0.146583709115817,24
"11401",128.758,0.146640789999429,25
"11402",155.869,0.146697870883041,26
"11403",162.585,0.146754951766653,27
"11404",159.212,0.146812032650265,28
"11405",161.877,0.146869113533877,29
"11406",157.843,0.14692619441749,30
"11407",148.212,0.146983275301102,31
"11408",136.305,0.147040356184714,32
"11409",126.765,0.147097437068326,33
"11410",106.563,0.147154517951938,34
"11411",81.23,0.14721159883555,35
"11412",54.538,0.147268679719162,36
"11413",29.956,0.147325760602774,37
"11414",12.891,0.147382841486386,38
"11415",2.585,0.147439922369998,39
"11416",0.045,0.14749700325361,40
"11417",0.05,0.147554084137222,41
"11418",0.019,0.147611165020835,42
"11419",0.02,0.147668245904447,43
"11420",0.05,0.147725326788059,44
"11421",0.006,0.147782407671671,45
"11422",0.044,0.147839488555283,46
"11423",0.008,0.147896569438895,47
"11424",0.025,0.147953650322507,0
"11425",0.032,0.148010731206119,1
"11426",0.012,0.148067812089731,2
"11427",0.019,0.148124892973343,3
"11428",0.013,0.148181973856955,4
"11429",0.006,0.148239054740567,5
"11430",0.006,0.148296135624179,6
"11431",0.018,0.148353216507792,7
"11432",0.012,0.148410297391404,8
"11433",0.019,0.148467378275016,9
"11434",0.038,0.148524459158628,10
"11435",0.012,0.14858154004224,11
"11436",0.012,0.148638620925852,12
"11437",0.024,0.148695701809464,13
"11438",0.217,0.148752782693076,14
"11439",5.643,0.148809863576688,15
"11440",21.828,0.1488669444603,16
"11441",42.774,0.148924025343912,17
"11442",61.284,0.148981106227524,18
"11443",83.234,0.149038187111136,19
"11444",107.435,0.149095267994749,20
"11445",126.861,0.149152348878361,21
"11446",141.415,0.149209429761973,22
"11447",151.131,0.149266510645585,23
"11448",164.664,0.149323591529197,24
"11449",178.552,0.149380672412809,25
"11450",182.6,0.149437753296421,26
"11451",193.304,0.149494834180033,27
"11452",196.534,0.149551915063645,28
"11453",191.642,0.149608995947257,29
"11454",184.08,0.149666076830869,30
"11455",172.686,0.149723157714481,31
"11456",156.168,0.149780238598094,32
"11457",136.369,0.149837319481706,33
"11458",110.636,0.149894400365318,34
"11459",82.746,0.14995148124893,35
"11460",54.937,0.150008562132542,36
"11461",28.608,0.150065643016154,37
"11462",12.203,0.150122723899766,38
"11463",2.594,0.150179804783378,39
"11464",0.021,0.15023688566699,40
"11465",0.034,0.150293966550602,41
"11466",0.042,0.150351047434214,42
"11467",0.026,0.150408128317826,43
"11468",0.006,0.150465209201438,44
"11469",0.021,0.150522290085051,45
"11470",0.018,0.150579370968663,46
"11471",0.053,0.150636451852275,47
"11472",0.043,0.150693532735887,0
"11473",0.008,0.150750613619499,1
"11474",0.012,0.150807694503111,2
"11475",0.019,0.150864775386723,3
"11476",0.008,0.150921856270335,4
"11477",0.012,0.150978937153947,5
"11478",0.025,0.151036018037559,6
"11479",0.006,0.151093098921171,7
"11480",0.03,0.151150179804783,8
"11481",0.025,0.151207260688395,9
"11482",0.013,0.151264341572008,10
"11483",0.006,0.15132142245562,11
"11484",0.031,0.151378503339232,12
"11485",0.03,0.151435584222844,13
"11486",0.216,0.151492665106456,14
"11487",5.255,0.151549745990068,15
"11488",23.766,0.15160682687368,16
"11489",37.967,0.151663907757292,17
"11490",60.643,0.151720988640904,18
"11491",81.033,0.151778069524516,19
"11492",103.915,0.151835150408128,20
"11493",119.328,0.15189223129174,21
"11494",139.657,0.151949312175352,22
"11495",138.523,0.152006393058965,23
"11496",150.577,0.152063473942577,24
"11497",128.395,0.152120554826189,25
"11498",134.404,0.152177635709801,26
"11499",107.276,0.152234716593413,27
"11500",123.554,0.152291797477025,28
"11501",128.952,0.152348878360637,29
"11502",132.271,0.152405959244249,30
"11503",98.951,0.152463040127861,31
"11504",98.117,0.152520121011473,32
"11505",83.405,0.152577201895085,33
"11506",67.983,0.152634282778697,34
"11507",48.733,0.152691363662309,35
"11508",37.911,0.152748444545922,36
"11509",24.28,0.152805525429534,37
"11510",9.606,0.152862606313146,38
"11511",2.599,0.152919687196758,39
"11512",0.036,0.15297676808037,40
"11513",0.019,0.153033848963982,41
"11514",0.043,0.153090929847594,42
"11515",0.046,0.153148010731206,43
"11516",0.006,0.153205091614818,44
"11517",0.021,0.15326217249843,45
"11518",0.006,0.153319253382042,46
"11519",0.019,0.153376334265654,47
"11520",0.032,0.153433415149267,0
"11521",0.008,0.153490496032879,1
"11522",0.024,0.153547576916491,2
"11523",0.019,0.153604657800103,3
"11524",0.026,0.153661738683715,4
"11525",0.03,0.153718819567327,5
"11526",0.012,0.153775900450939,6
"11527",0.042,0.153832981334551,7
"11528",0.014,0.153890062218163,8
"11529",0.012,0.153947143101775,9
"11530",0.018,0.154004223985387,10
"11531",0.019,0.154061304868999,11
"11532",0.018,0.154118385752611,12
"11533",0.025,0.154175466636224,13
"11534",0.032,0.154232547519836,14
"11535",3.211,0.154289628403448,15
"11536",18.14,0.15434670928706,16
"11537",40.244,0.154403790170672,17
"11538",60.266,0.154460871054284,18
"11539",82.962,0.154517951937896,19
"11540",107.511,0.154575032821508,20
"11541",134.27,0.15463211370512,21
"11542",152.983,0.154689194588732,22
"11543",168.334,0.154746275472344,23
"11544",179.962,0.154803356355956,24
"11545",187.193,0.154860437239568,25
"11546",191.617,0.154917518123181,26
"11547",189.829,0.154974599006793,27
"11548",186.761,0.155031679890405,28
"11549",178.813,0.155088760774017,29
"11550",173.864,0.155145841657629,30
"11551",163.803,0.155202922541241,31
"11552",145.961,0.155260003424853,32
"11553",123.787,0.155317084308465,33
"11554",94.544,0.155374165192077,34
"11555",72.62,0.155431246075689,35
"11556",50.718,0.155488326959301,36
"11557",24.305,0.155545407842913,37
"11558",11.601,0.155602488726525,38
"11559",1.979,0.155659569610138,39
"11560",0.014,0.15571665049375,40
"11561",0.031,0.155773731377362,41
"11562",0.025,0.155830812260974,42
"11563",0.014,0.155887893144586,43
"11564",0.031,0.155944974028198,44
"11565",0.04,0.15600205491181,45
"11566",0.028,0.156059135795422,46
"11567",0.019,0.156116216679034,47
"11568",0.025,0.156173297562646,0
"11569",0.013,0.156230378446258,1
"11570",0.026,0.15628745932987,2
"11571",0.006,0.156344540213483,3
"11572",0.02,0.156401621097095,4
"11573",0.08,0.156458701980707,5
"11574",0.007,0.156515782864319,6
"11575",0.013,0.156572863747931,7
"11576",0.013,0.156629944631543,8
"11577",0.012,0.156687025515155,9
"11578",0.025,0.156744106398767,10
"11579",0.024,0.156801187282379,11
"11580",0.012,0.156858268165991,12
"11581",0.018,0.156915349049603,13
"11582",0.483,0.156972429933215,14
"11583",6.291,0.157029510816827,15
"11584",17.392,0.15708659170044,16
"11585",32.729,0.157143672584052,17
"11586",44.937,0.157200753467664,18
"11587",51.334,0.157257834351276,19
"11588",46.927,0.157314915234888,20
"11589",53.945,0.1573719961185,21
"11590",54.919,0.157429077002112,22
"11591",62.778,0.157486157885724,23
"11592",70.455,0.157543238769336,24
"11593",119.279,0.157600319652948,25
"11594",107.664,0.15765740053656,26
"11595",92.575,0.157714481420172,27
"11596",74.956,0.157771562303784,28
"11597",65.553,0.157828643187397,29
"11598",55.397,0.157885724071009,30
"11599",38.896,0.157942804954621,31
"11600",34.523,0.157999885838233,32
"11601",40.468,0.158056966721845,33
"11602",38.7,0.158114047605457,34
"11603",34.879,0.158171128489069,35
"11604",16.924,0.158228209372681,36
"11605",7.93,0.158285290256293,37
"11606",2.777,0.158342371139905,38
"11607",0.742,0.158399452023517,39
"11608",0.025,0.158456532907129,40
"11609",0.037,0.158513613790741,41
"11610",0.052,0.158570694674354,42
"11611",0.02,0.158627775557966,43
"11612",0.022,0.158684856441578,44
"11613",0.013,0.15874193732519,45
"11614",0.002,0.158799018208802,46
"11615",0.001,0.158856099092414,47
"11616",0.019,0.158913179976026,0
"11617",0.025,0.158970260859638,1
"11618",0.037,0.15902734174325,2
"11619",0.025,0.159084422626862,3
"11620",0.043,0.159141503510474,4
"11621",0.012,0.159198584394086,5
"11622",0.031,0.159255665277698,6
"11623",0.036,0.159312746161311,7
"11624",0.006,0.159369827044923,8
"11625",0.024,0.159426907928535,9
"11626",0.03,0.159483988812147,10
"11627",0.031,0.159541069695759,11
"11628",0.012,0.159598150579371,12
"11629",0.013,0.159655231462983,13
"11630",0.185,0.159712312346595,14
"11631",4.025,0.159769393230207,15
"11632",8.943,0.159826474113819,16
"11633",14.388,0.159883554997431,17
"11634",24.368,0.159940635881043,18
"11635",57.871,0.159997716764656,19
"11636",79.016,0.160054797648268,20
"11637",81.242,0.16011187853188,21
"11638",98.347,0.160168959415492,22
"11639",112.068,0.160226040299104,23
"11640",115.453,0.160283121182716,24
"11641",127.335,0.160340202066328,25
"11642",146.979,0.16039728294994,26
"11643",151.479,0.160454363833552,27
"11644",150.631,0.160511444717164,28
"11645",132.481,0.160568525600776,29
"11646",138.318,0.160625606484388,30
"11647",108.915,0.160682687368,31
"11648",33.983,0.160739768251613,32
"11649",20.909,0.160796849135225,33
"11650",19.518,0.160853930018837,34
"11651",8.339,0.160911010902449,35
"11652",10.312,0.160968091786061,36
"11653",9.056,0.161025172669673,37
"11654",1.782,0.161082253553285,38
"11655",0.072,0.161139334436897,39
"11656",0.018,0.161196415320509,40
"11657",0.043,0.161253496204121,41
"11658",0.02,0.161310577087733,42
"11659",0.018,0.161367657971345,43
"11660",0.041,0.161424738854957,44
"11661",0.049,0.16148181973857,45
"11662",0.013,0.161538900622182,46
"11663",0.012,0.161595981505794,47
"11664",0.014,0.161653062389406,0
"11665",0.012,0.161710143273018,1
"11666",0.025,0.16176722415663,2
"11667",0.025,0.161824305040242,3
"11668",0.025,0.161881385923854,4
"11669",0.024,0.161938466807466,5
"11670",0.042,0.161995547691078,6
"11671",0.013,0.16205262857469,7
"11672",0,0.162109709458302,8
"11673",0.025,0.162166790341915,9
"11674",0.03,0.162223871225527,10
"11675",0.012,0.162280952109139,11
"11676",0.018,0.162338032992751,12
"11677",0.001,0.162395113876363,13
"11678",0.178,0.162452194759975,14
"11679",4.951,0.162509275643587,15
"11680",17.272,0.162566356527199,16
"11681",32.601,0.162623437410811,17
"11682",56.049,0.162680518294423,18
"11683",72.508,0.162737599178035,19
"11684",76.774,0.162794680061647,20
"11685",94.429,0.162851760945259,21
"11686",96.559,0.162908841828871,22
"11687",93.462,0.162965922712484,23
"11688",111.377,0.163023003596096,24
"11689",127.454,0.163080084479708,25
"11690",104.281,0.16313716536332,26
"11691",102.919,0.163194246246932,27
"11692",115.652,0.163251327130544,28
"11693",147.125,0.163308408014156,29
"11694",140.952,0.163365488897768,30
"11695",126.778,0.16342256978138,31
"11696",64.701,0.163479650664992,32
"11697",60.603,0.163536731548604,33
"11698",47.174,0.163593812432216,34
"11699",41.176,0.163650893315829,35
"11700",32.412,0.163707974199441,36
"11701",15.055,0.163765055083053,37
"11702",4.987,0.163822135966665,38
"11703",0.298,0.163879216850277,39
"11704",0.037,0.163936297733889,40
"11705",0.02,0.163993378617501,41
"11706",0.019,0.164050459501113,42
"11707",0.039,0.164107540384725,43
"11708",0.037,0.164164621268337,44
"11709",0.018,0.164221702151949,45
"11710",0.032,0.164278783035561,46
"11711",0.018,0.164335863919173,47
"11712",0.014,0.164392944802786,0
"11713",0.018,0.164450025686398,1
"11714",0.018,0.16450710657001,2
"11715",0.013,0.164564187453622,3
"11716",0.018,0.164621268337234,4
"11717",0.032,0.164678349220846,5
"11718",0.006,0.164735430104458,6
"11719",0.03,0.16479251098807,7
"11720",0.025,0.164849591871682,8
"11721",0.018,0.164906672755294,9
"11722",0.012,0.164963753638906,10
"11723",0.03,0.165020834522518,11
"11724",0.03,0.16507791540613,12
"11725",0.042,0.165134996289743,13
"11726",0.019,0.165192077173355,14
"11727",0.832,0.165249158056967,15
"11728",4.289,0.165306238940579,16
"11729",7.578,0.165363319824191,17
"11730",12.584,0.165420400707803,18
"11731",15.474,0.165477481591415,19
"11732",19.477,0.165534562475027,20
"11733",25.396,0.165591643358639,21
"11734",25.986,0.165648724242251,22
"11735",28.207,0.165705805125863,23
"11736",34.764,0.165762886009475,24
"11737",35.697,0.165819966893088,25
"11738",39.611,0.1658770477767,26
"11739",47.027,0.165934128660312,27
"11740",46.578,0.165991209543924,28
"11741",44.396,0.166048290427536,29
"11742",46.622,0.166105371311148,30
"11743",40.472,0.16616245219476,31
"11744",32.544,0.166219533078372,32
"11745",17.918,0.166276613961984,33
"11746",15.143,0.166333694845596,34
"11747",11.28,0.166390775729208,35
"11748",10.957,0.16644785661282,36
"11749",9.813,0.166504937496432,37
"11750",3.784,0.166562018380045,38
"11751",0.157,0.166619099263657,39
"11752",0.038,0.166676180147269,40
"11753",0.037,0.166733261030881,41
"11754",0.037,0.166790341914493,42
"11755",0.033,0.166847422798105,43
"11756",0.025,0.166904503681717,44
"11757",0.044,0.166961584565329,45
"11758",0.001,0.167018665448941,46
"11759",0.015,0.167075746332553,47
"11760",0.014,0.167132827216165,0
"11761",0.018,0.167189908099777,1
"11762",0.037,0.167246988983389,2
"11763",0.001,0.167304069867002,3
"11764",0.012,0.167361150750614,4
"11765",0.018,0.167418231634226,5
"11766",0.03,0.167475312517838,6
"11767",0.006,0.16753239340145,7
"11768",0.024,0.167589474285062,8
"11769",0.006,0.167646555168674,9
"11770",0.018,0.167703636052286,10
"11771",0.013,0.167760716935898,11
"11772",0.036,0.16781779781951,12
"11773",0.019,0.167874878703122,13
"11774",0.116,0.167931959586734,14
"11775",5.649,0.167989040470346,15
"11776",14.976,0.168046121353959,16
"11777",30.806,0.168103202237571,17
"11778",53.521,0.168160283121183,18
"11779",71.434,0.168217364004795,19
"11780",88.96,0.168274444888407,20
"11781",109.153,0.168331525772019,21
"11782",117.37,0.168388606655631,22
"11783",144.795,0.168445687539243,23
"11784",165.602,0.168502768422855,24
"11785",168.527,0.168559849306467,25
"11786",168.104,0.168616930190079,26
"11787",174.935,0.168674011073691,27
"11788",174.571,0.168731091957303,28
"11789",173.966,0.168788172840916,29
"11790",167.685,0.168845253724528,30
"11791",152.624,0.16890233460814,31
"11792",132.326,0.168959415491752,32
"11793",109.251,0.169016496375364,33
"11794",85.722,0.169073577258976,34
"11795",65.188,0.169130658142588,35
"11796",44.793,0.1691877390262,36
"11797",22.26,0.169244819909812,37
"11798",8.043,0.169301900793424,38
"11799",0.898,0.169358981677036,39
"11800",0.008,0.169416062560648,40
"11801",0.034,0.169473143444261,41
"11802",0.032,0.169530224327873,42
"11803",0.037,0.169587305211485,43
"11804",0.02,0.169644386095097,44
"11805",0.031,0.169701466978709,45
"11806",0.043,0.169758547862321,46
"11807",0.026,0.169815628745933,47
"11808",0.026,0.169872709629545,0
"11809",0.036,0.169929790513157,1
"11810",0.025,0.169986871396769,2
"11811",0.042,0.170043952280381,3
"11812",0.012,0.170101033163993,4
"11813",0.013,0.170158114047605,5
"11814",0.025,0.170215194931218,6
"11815",0.018,0.17027227581483,7
"11816",0.012,0.170329356698442,8
"11817",0.012,0.170386437582054,9
"11818",0.032,0.170443518465666,10
"11819",0.018,0.170500599349278,11
"11820",0.019,0.17055768023289,12
"11821",0.019,0.170614761116502,13
"11822",0.025,0.170671842000114,14
"11823",0.745,0.170728922883726,15
"11824",7.459,0.170786003767338,16
"11825",20.387,0.17084308465095,17
"11826",38.492,0.170900165534562,18
"11827",52.619,0.170957246418175,19
"11828",66.439,0.171014327301787,20
"11829",78.849,0.171071408185399,21
"11830",94.939,0.171128489069011,22
"11831",119.073,0.171185569952623,23
"11832",143.742,0.171242650836235,24
"11833",152.802,0.171299731719847,25
"11834",167.43,0.171356812603459,26
"11835",182.829,0.171413893487071,27
"11836",184.567,0.171470974370683,28
"11837",180.05,0.171528055254295,29
"11838",171.813,0.171585136137907,30
"11839",159.907,0.171642217021519,31
"11840",140.956,0.171699297905132,32
"11841",122.31,0.171756378788744,33
"11842",96.041,0.171813459672356,34
"11843",69.514,0.171870540555968,35
"11844",46.494,0.17192762143958,36
"11845",22.816,0.171984702323192,37
"11846",8.402,0.172041783206804,38
"11847",0.727,0.172098864090416,39
"11848",0.013,0.172155944974028,40
"11849",0.031,0.17221302585764,41
"11850",0.025,0.172270106741252,42
"11851",0.024,0.172327187624864,43
"11852",0.013,0.172384268508477,44
"11853",0.022,0.172441349392089,45
"11854",0.027,0.172498430275701,46
"11855",0.037,0.172555511159313,47
"11856",0.001,0.172612592042925,0
"11857",0.037,0.172669672926537,1
"11858",0.036,0.172726753810149,2
"11859",0.025,0.172783834693761,3
"11860",0,0.172840915577373,4
"11861",0.012,0.172897996460985,5
"11862",0.025,0.172955077344597,6
"11863",0.019,0.173012158228209,7
"11864",0,0.173069239111821,8
"11865",0.006,0.173126319995434,9
"11866",0.012,0.173183400879046,10
"11867",0.03,0.173240481762658,11
"11868",0.018,0.17329756264627,12
"11869",0.038,0.173354643529882,13
"11870",0.039,0.173411724413494,14
"11871",1.34,0.173468805297106,15
"11872",7.122,0.173525886180718,16
"11873",14.832,0.17358296706433,17
"11874",23.303,0.173640047947942,18
"11875",35.171,0.173697128831554,19
"11876",41.506,0.173754209715166,20
"11877",50.675,0.173811290598778,21
"11878",59.223,0.173868371482391,22
"11879",61.84,0.173925452366003,23
"11880",68.412,0.173982533249615,24
"11881",69.975,0.174039614133227,25
"11882",77.405,0.174096695016839,26
"11883",96.975,0.174153775900451,27
"11884",86.909,0.174210856784063,28
"11885",81.662,0.174267937667675,29
"11886",70.284,0.174325018551287,30
"11887",57.685,0.174382099434899,31
"11888",42.819,0.174439180318511,32
"11889",40.836,0.174496261202123,33
"11890",33.16,0.174553342085735,34
"11891",22.391,0.174610422969348,35
"11892",13.712,0.17466750385296,36
"11893",6.1,0.174724584736572,37
"11894",1.419,0.174781665620184,38
"11895",0.014,0.174838746503796,39
"11896",0.027,0.174895827387408,40
"11897",0.037,0.17495290827102,41
"11898",0.012,0.175009989154632,42
"11899",0.031,0.175067070038244,43
"11900",0.021,0.175124150921856,44
"11901",0.019,0.175181231805468,45
"11902",0.014,0.17523831268908,46
"11903",0.026,0.175295393572692,47
"11904",0.03,0.175352474456305,0
"11905",0.018,0.175409555339917,1
"11906",0.019,0.175466636223529,2
"11907",0.032,0.175523717107141,3
"11908",0.006,0.175580797990753,4
"11909",0.031,0.175637878874365,5
"11910",0.012,0.175694959757977,6
"11911",0.018,0.175752040641589,7
"11912",0,0.175809121525201,8
"11913",0,0.175866202408813,9
"11914",0.024,0.175923283292425,10
"11915",0.012,0.175980364176037,11
"11916",0.03,0.17603744505965,12
"11917",0.014,0.176094525943262,13
"11918",0.045,0.176151606826874,14
"11919",2.757,0.176208687710486,15
"11920",12.4,0.176265768594098,16
"11921",29.61,0.17632284947771,17
"11922",51.435,0.176379930361322,18
"11923",71.312,0.176437011244934,19
"11924",84.437,0.176494092128546,20
"11925",95.399,0.176551173012158,21
"11926",87.951,0.17660825389577,22
"11927",93.934,0.176665334779382,23
"11928",115.126,0.176722415662994,24
"11929",128.67,0.176779496546607,25
"11930",128.585,0.176836577430219,26
"11931",120.863,0.176893658313831,27
"11932",117.064,0.176950739197443,28
"11933",113.263,0.177007820081055,29
"11934",111.346,0.177064900964667,30
"11935",103.234,0.177121981848279,31
"11936",102.15,0.177179062731891,32
"11937",81.242,0.177236143615503,33
"11938",60.314,0.177293224499115,34
"11939",41.61,0.177350305382727,35
"11940",30.467,0.177407386266339,36
"11941",17.685,0.177464467149951,37
"11942",6.683,0.177521548033564,38
"11943",0.361,0.177578628917176,39
"11944",0.02,0.177635709800788,40
"11945",0.025,0.1776927906844,41
"11946",0.05,0.177749871568012,42
"11947",0.037,0.177806952451624,43
"11948",0.027,0.177864033335236,44
"11949",0.038,0.177921114218848,45
"11950",0.007,0.17797819510246,46
"11951",0.019,0.178035275986072,47
"11952",0.027,0.178092356869684,0
"11953",0.006,0.178149437753296,1
"11954",0.006,0.178206518636909,2
"11955",0.006,0.178263599520521,3
"11956",0.031,0.178320680404133,4
"11957",0.001,0.178377761287745,5
"11958",0.024,0.178434842171357,6
"11959",0.012,0.178491923054969,7
"11960",0.012,0.178549003938581,8
"11961",0.025,0.178606084822193,9
"11962",0.019,0.178663165705805,10
"11963",0.012,0.178720246589417,11
"11964",0.025,0.178777327473029,12
"11965",0.013,0.178834408356641,13
"11966",0.031,0.178891489240253,14
"11967",2.538,0.178948570123866,15
"11968",12.215,0.179005651007478,16
"11969",23.593,0.17906273189109,17
"11970",39.463,0.179119812774702,18
"11971",53.2,0.179176893658314,19
"11972",62.081,0.179233974541926,20
"11973",85.361,0.179291055425538,21
"11974",107.921,0.17934813630915,22
"11975",119.086,0.179405217192762,23
"11976",128.003,0.179462298076374,24
"11977",141.849,0.179519378959986,25
"11978",152.58,0.179576459843598,26
"11979",156.187,0.17963354072721,27
"11980",164.482,0.179690621610823,28
"11981",164.979,0.179747702494435,29
"11982",163.166,0.179804783378047,30
"11983",153.08,0.179861864261659,31
"11984",142.736,0.179918945145271,32
"11985",123.349,0.179976026028883,33
"11986",98.332,0.180033106912495,34
"11987",70.788,0.180090187796107,35
"11988",43.566,0.180147268679719,36
"11989",19.25,0.180204349563331,37
"11990",5.242,0.180261430446943,38
"11991",0.291,0.180318511330555,39
"11992",0,0.180375592214167,40
"11993",0.021,0.18043267309778,41
"11994",0.025,0.180489753981392,42
"11995",0.033,0.180546834865004,43
"11996",0.049,0.180603915748616,44
"11997",0.032,0.180660996632228,45
"11998",0.025,0.18071807751584,46
"11999",0.013,0.180775158399452,47
"12000",0.02,0.180832239283064,0
"12001",0.027,0.180889320166676,1
"12002",0.019,0.180946401050288,2
"12003",0.018,0.1810034819339,3
"12004",0.031,0.181060562817512,4
"12005",0.024,0.181117643701124,5
"12006",0.001,0.181174724584737,6
"12007",0,0.181231805468349,7
"12008",0.007,0.181288886351961,8
"12009",0.042,0.181345967235573,9
"12010",0.025,0.181403048119185,10
"12011",0.03,0.181460129002797,11
"12012",0.006,0.181517209886409,12
"12013",0.024,0.181574290770021,13
"12014",0.025,0.181631371653633,14
"12015",3.858,0.181688452537245,15
"12016",17.803,0.181745533420857,16
"12017",38.527,0.181802614304469,17
"12018",64.211,0.181859695188082,18
"12019",90.575,0.181916776071694,19
"12020",116.035,0.181973856955306,20
"12021",138.962,0.182030937838918,21
"12022",157.313,0.18208801872253,22
"12023",172.904,0.182145099606142,23
"12024",183.643,0.182202180489754,24
"12025",188.127,0.182259261373366,25
"12026",190.134,0.182316342256978,26
"12027",189.354,0.18237342314059,27
"12028",184.138,0.182430504024202,28
"12029",177.99,0.182487584907814,29
"12030",169.376,0.182544665791426,30
"12031",159.655,0.182601746675039,31
"12032",142.712,0.182658827558651,32
"12033",123.542,0.182715908442263,33
"12034",97.11,0.182772989325875,34
"12035",69.998,0.182830070209487,35
"12036",43.666,0.182887151093099,36
"12037",20.8,0.182944231976711,37
"12038",6.801,0.183001312860323,38
"12039",0.292,0.183058393743935,39
"12040",0.038,0.183115474627547,40
"12041",0.019,0.183172555511159,41
"12042",0.015,0.183229636394771,42
"12043",0.02,0.183286717278383,43
"12044",0.044,0.183343798161996,44
"12045",0.015,0.183400879045608,45
"12046",0.037,0.18345795992922,46
"12047",0.012,0.183515040812832,47
"12048",0.042,0.183572121696444,0
"12049",0.026,0.183629202580056,1
"12050",0.019,0.183686283463668,2
"12051",0.021,0.18374336434728,3
"12052",0.006,0.183800445230892,4
"12053",0.013,0.183857526114504,5
"12054",0.036,0.183914606998116,6
"12055",0.038,0.183971687881728,7
"12056",0.018,0.18402876876534,8
"12057",0.019,0.184085849648953,9
"12058",0.019,0.184142930532565,10
"12059",0.019,0.184200011416177,11
"12060",0.012,0.184257092299789,12
"12061",0,0.184314173183401,13
"12062",0.018,0.184371254067013,14
"12063",1.183,0.184428334950625,15
"12064",7.734,0.184485415834237,16
"12065",20.3,0.184542496717849,17
"12066",29.32,0.184599577601461,18
"12067",47.404,0.184656658485073,19
"12068",56.109,0.184713739368685,20
"12069",47.993,0.184770820252298,21
"12070",61.775,0.18482790113591,22
"12071",68.417,0.184884982019522,23
"12072",79.436,0.184942062903134,24
"12073",84.671,0.184999143786746,25
"12074",96.296,0.185056224670358,26
"12075",100.716,0.18511330555397,27
"12076",79.198,0.185170386437582,28
"12077",79.672,0.185227467321194,29
"12078",95.219,0.185284548204806,30
"12079",88.287,0.185341629088418,31
"12080",76.289,0.18539870997203,32
"12081",73.89,0.185455790855642,33
"12082",67.427,0.185512871739255,34
"12083",40.327,0.185569952622867,35
"12084",18.986,0.185627033506479,36
"12085",6.356,0.185684114390091,37
"12086",1.352,0.185741195273703,38
"12087",0.034,0.185798276157315,39
"12088",0.012,0.185855357040927,40
"12089",0.027,0.185912437924539,41
"12090",0.044,0.185969518808151,42
"12091",0.025,0.186026599691763,43
"12092",0.014,0.186083680575375,44
"12093",0.034,0.186140761458987,45
"12094",0.024,0.186197842342599,46
"12095",0.05,0.186254923226212,47
"12096",0.019,0.186312004109824,0
"12097",0.048,0.186369084993436,1
"12098",0.03,0.186426165877048,2
"12099",0.019,0.18648324676066,3
"12100",0.006,0.186540327644272,4
"12101",0.006,0.186597408527884,5
"12102",0.019,0.186654489411496,6
"12103",0.048,0.186711570295108,7
"12104",0.032,0.18676865117872,8
"12105",0.012,0.186825732062332,9
"12106",0.018,0.186882812945944,10
"12107",0.024,0.186939893829556,11
"12108",0.007,0.186996974713169,12
"12109",0,0.187054055596781,13
"12110",0.056,0.187111136480393,14
"12111",1.276,0.187168217364005,15
"12112",5.806,0.187225298247617,16
"12113",10.129,0.187282379131229,17
"12114",16.34,0.187339460014841,18
"12115",21.444,0.187396540898453,19
"12116",32.588,0.187453621782065,20
"12117",41.053,0.187510702665677,21
"12118",49.872,0.187567783549289,22
"12119",58.333,0.187624864432901,23
"12120",58.168,0.187681945316513,24
"12121",62.461,0.187739026200126,25
"12122",73.129,0.187796107083738,26
"12123",75.337,0.18785318796735,27
"12124",57.044,0.187910268850962,28
"12125",50.429,0.187967349734574,29
"12126",40.528,0.188024430618186,30
"12127",36.055,0.188081511501798,31
"12128",38.769,0.18813859238541,32
"12129",29.685,0.188195673269022,33
"12130",26.948,0.188252754152634,34
"12131",15.474,0.188309835036246,35
"12132",10.344,0.188366915919858,36
"12133",7.194,0.188423996803471,37
"12134",2.072,0.188481077687083,38
"12135",0.053,0.188538158570695,39
"12136",0.026,0.188595239454307,40
"12137",0.036,0.188652320337919,41
"12138",0.034,0.188709401221531,42
"12139",0.024,0.188766482105143,43
"12140",0.024,0.188823562988755,44
"12141",0.026,0.188880643872367,45
"12142",0.015,0.188937724755979,46
"12143",0.014,0.188994805639591,47
"12144",0.032,0.189051886523203,0
"12145",0.001,0.189108967406815,1
"12146",0.024,0.189166048290428,2
"12147",0.012,0.18922312917404,3
"12148",0.001,0.189280210057652,4
"12149",0.012,0.189337290941264,5
"12150",0.006,0.189394371824876,6
"12151",0.042,0.189451452708488,7
